,station,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Bassin_versant,Date
7834,birmcherga,0.0,17,0.0026,31.109,0.145816,9.37769,0.0754,0.6964,1.17327,7.85597,25.5702,34.903,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-29 00:00:00
7870,birmcherga,0.0,17,0.0026,31.1675,0.145816,9.37769,0.0728,0.6938,1.17327,7.85597,25.5323,34.9638,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-28 00:00:00
7906,birmcherga,0.0,17,0.0026,31.2259,0.145816,9.37769,0.0702,0.6912,1.17327,7.85597,25.4945,35.0247,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-27 00:00:00
7942,birmcherga,0.0,17,0.0026,31.2844,0.145816,9.37769,0.0676,0.6886,1.17327,7.85597,25.4566,35.1464,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-26 00:00:00
7978,birmcherga,0.0,17,0.0026,31.3429,0.145816,9.37769,0.065,0.686,1.17327,7.84355,25.4188,35.1464,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-25 00:00:00
8014,birmcherga,0.0,17,0.0026,31.4013,0.145816,9.37769,0.0624,0.6834,1.17327,7.84355,25.3809,35.2097,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-24 00:00:00
8050,birmcherga,0.0,17,0.0026,31.4598,0.145816,9.37769,0.0598,0.6808,1.17327,7.84355,25.3431,35.2729,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-23 00:00:00
8086,birmcherga,0.0,17,0.0026,31.5183,0.145816,9.37769,0.0572,0.6782,1.17327,7.84355,25.3052,35.3361,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-22 00:00:00
8122,birmcherga,0.0,17,0.0026,31.5768,0.145816,9.37769,0.0546,0.6756,1.17327,7.84355,25.2674,35.3993,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-21 00:00:00
8158,birmcherga,0.0,17,0.0026,31.6352,0.145816,9.37769,0.052,0.673,1.17327,7.84355,25.2295,35.4626,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-20 00:00:00
8194,birmcherga,0.0,17,0.0026,31.6937,0.145816,9.37769,0.0494,0.6704,1.17327,7.84355,25.1917,35.5258,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-19 00:00:00
8230,birmcherga,0.0,17,0.0026,31.7522,0.145816,9.37769,0.0468,0.6678,1.17327,7.84355,25.1539,35.589,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-18 00:00:00
8266,birmcherga,0.0,17,0.0026,31.8106,0.145816,9.37769,0.0442,0.6652,1.17327,7.84355,25.116,35.6522,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-17 00:00:00
8302,birmcherga,0.0,17,0.0026,31.8691,0.145816,9.37769,0.0416,0.6626,1.17327,7.81859,25.0782,35.6522,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-16 00:00:00
8338,birmcherga,0.0,17,0.0026,31.9276,0.145816,9.37769,0.039,0.66,1.17327,7.81859,25.0403,35.7155,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-15 00:00:00
8374,birmcherga,0.0177583,17,0.0026,31.9861,0.145816,9.37769,0.0364,0.6574,1.17327,7.81859,25.0025,35.7787,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-14 00:00:00
8410,birmcherga,0.0,17,0.0026,31.9861,0.128058,9.35993,0.0338,0.6548,1.17327,7.81859,24.9646,35.8419,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-13 00:00:00
8446,birmcherga,0.0179937,17,0.0026,32.0445,0.128058,9.35993,0.0312,0.6522,1.17327,7.79594,24.9268,35.8419,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-12 00:00:00
8482,birmcherga,0.0,17,0.0026,32.0445,0.110064,9.34193,0.0286,0.6496,1.17327,7.79594,24.8889,35.9051,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-11 00:00:00
8518,birmcherga,0.0197925,17,0.0026,32.103,0.110064,9.34193,0.026,0.647,1.17327,7.79594,24.8511,35.9683,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-10 00:00:00
8554,birmcherga,0.0,17,0.0026,32.103,0.0902715,9.32214,0.0234,0.6444,1.17327,7.76931,24.8132,35.9683,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-09 00:00:00
8590,birmcherga,0.0173485,17,0.0026,32.1639,0.0902715,9.32214,0.0208,0.6418,1.17327,7.76931,24.7754,36.0316,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-08 00:00:00
8626,birmcherga,0.0,17,0.0026,32.1639,0.072923,9.30479,0.0182,0.6392,1.17327,7.74336,24.7375,36.0316,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-07 00:00:00
8662,birmcherga,0.012664,17,0.0026,32.2247,0.072923,9.30479,0.0156,0.6366,1.17327,7.74336,24.6997,36.0948,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-06 00:00:00
8698,birmcherga,0.0146768,17,0.0026,32.2247,0.060259,9.29213,0.013,0.634,1.17327,7.71715,24.6618,36.0948,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-05 00:00:00
8734,birmcherga,0.0,17,0.0026,32.2247,0.0455822,9.27745,0.0104,0.6314,1.17327,7.71715,24.624,36.158,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-04 00:00:00
8770,birmcherga,0.01406,17,0.0026,32.2856,0.0455822,9.27745,0.0078,0.6288,1.17327,7.69667,24.5861,36.158,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-03 00:00:00
8806,birmcherga,0.0154925,17,0.0026,32.2856,0.0315222,9.26339,0.0052,0.6262,1.17327,7.69667,24.5483,36.2212,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-02 00:00:00
8842,birmcherga,0.0160297,17,0.0026,32.2856,0.0160297,9.2479,0.0026,0.6236,1.17327,7.67906,24.5104,36.2212,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-01 00:00:00
8878,birmcherga,0.0,17,0.0026,32.2856,0.273242,9.23187,0.0682,0.621,2.54987,7.59878,24.4726,36.158,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-30 00:00:00
8914,birmcherga,0.0171159,17,0.0026,32.3465,0.273242,9.23187,0.0656,0.6184,2.54987,7.45586,24.3876,36.0316,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-29 00:00:00
8950,birmcherga,0.0160407,17,0.0026,32.3465,0.256126,9.21475,0.063,0.6158,2.54987,7.37675,24.3026,35.9683,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-28 00:00:00
8986,birmcherga,0.0,17,0.0026,32.3465,0.240085,9.19871,0.0604,0.6132,2.54987,7.23489,24.2176,35.8419,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-27 00:00:00
9022,birmcherga,0.0168587,17,0.0026,32.4073,0.240085,9.19871,0.0578,0.6106,2.54987,6.8412,24.1326,35.4626,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-26 00:00:00
9058,birmcherga,0.0165897,17,0.0026,32.4073,0.223226,9.18186,0.0552,0.608,2.54987,6.3885,24.0476,35.0247,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-25 00:00:00
9094,birmcherga,0.0,17,0.0026,32.4073,0.206637,9.16527,0.0526,0.6054,2.54987,6.31221,23.9626,34.9638,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-24 00:00:00
9130,birmcherga,0.0131457,17,0.0026,32.4682,0.206637,9.16527,0.05,0.6028,2.54987,6.29513,23.8776,34.9638,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-23 00:00:00
9166,birmcherga,0.0152549,17,0.0026,32.4682,0.193491,9.15212,0.0474,0.6002,2.54987,6.2786,23.7926,34.9638,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-22 00:00:00
9202,birmcherga,0.0,17,0.0026,32.4682,0.178236,9.13686,0.0448,0.5976,2.54987,6.26291,23.7076,34.9638,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-21 00:00:00
9238,birmcherga,0.0144119,17,0.0026,32.5291,0.178236,9.13686,0.0422,0.595,2.54987,6.24457,23.6226,34.9638,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-20 00:00:00
9274,birmcherga,0.0,17,0.0026,32.5291,0.163824,9.12245,0.0396,0.5924,2.54987,6.24457,23.5376,35.0247,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-19 00:00:00
9310,birmcherga,0.012264,17,0.0026,32.59,0.163824,9.12245,0.037,0.5898,2.54987,6.22748,23.4527,35.0247,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-18 00:00:00
9346,birmcherga,0.0106908,17,0.0026,32.59,0.15156,9.11019,0.0344,0.5872,2.54987,6.22748,23.3677,35.0856,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-17 00:00:00
9382,birmcherga,0.0,17,0.0026,32.59,0.140869,9.0995,0.0318,0.5846,2.54987,6.21037,23.2827,35.0856,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-16 00:00:00
9418,birmcherga,0.0144761,17,0.0026,32.6508,0.140869,9.0995,0.0292,0.582,2.54987,6.19354,23.1977,35.0856,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-15 00:00:00
9454,birmcherga,0.0,17,0.0026,32.6508,0.126393,9.08502,0.0266,0.5794,2.54987,6.17699,23.1127,35.0856,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-14 00:00:00
9490,birmcherga,0.0,17,0.002,32.7117,0.126393,9.08502,0.024,0.5768,2.54987,6.16128,23.0277,35.0856,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-13 00:00:00
9526,birmcherga,0.0160583,17,0.002,32.7726,0.126393,9.08502,0.022,0.5748,2.54987,6.14501,22.9427,35.0856,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-12 00:00:00
9562,birmcherga,0.0,17,0.002,32.7726,0.110335,9.06896,0.02,0.5728,2.54987,6.14501,22.8577,35.1464,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-11 00:00:00
9598,birmcherga,0.015258,17,0.002,32.8334,0.110335,9.06896,0.018,0.5708,2.54987,6.06516,22.7727,35.0856,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-10 00:00:00
9633,birmcherga,0.0160697,17,0.002,32.8334,0.095077,9.05371,0.016,0.5688,2.54987,6.06516,22.6877,35.1464,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-09 00:00:00
9670,birmcherga,0.0,17,0.002,32.8334,0.0790073,9.03764,0.014,0.5668,2.54987,6.04669,22.6027,35.1464,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-08 00:00:00
9705,birmcherga,0.0149979,17,0.002,32.8943,0.0790073,9.03764,0.012,0.5648,2.54987,6.02911,22.5177,35.1464,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-07 00:00:00
9741,birmcherga,0.0147271,17,0.002,32.8943,0.0640094,9.02264,0.01,0.5628,2.54987,6.02911,22.4327,35.2097,41.599,122.5,52.9,1.0,1971,1263.0,2021-04-06 00:00:00
