Date,station,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente
2021-11-05,تينجة,0.0,3.0,84.61224492350405,136.5,113.27959189092623,0.0,47.599999999999994
2021-11-05,راس الجبل,0.0,4.0,86.70869566111462,255.0,120.03968542249774,0.0,74.50999999999999
2021-11-05,العالية,0.0,2.0,68.2760627241615,145.5,94.0537840774169,0.0,65.5
2021-11-05,ماطر,0.0,0.5,67.87600010886788,156.5,113.29600011840463,0.0,105.0
2021-11-05, جومين,0.0,0.0,89.82857149748173,193.0,126.43061230225221,0.0,203.0
2021-11-05,سجنان,0.0,8.0,124.1380000579357,195.0,153.2029387277729,0.0,114.5
2021-11-05,القيروان ,0.0,0.0,26.908000009655943,7.5,93.41000006854536,0.0,0.0
2021-11-05,حفوز,0.0,0.0,22.812195251627664,0.0,105.29512217004849,0.0,188.0
2021-11-05,سد نبهانة,0.0,0.0,26.67317077444821,15.0,82.40731696384711,0.0,183.0
2021-11-05,الوسلاتية,0.0,0.0,30.150000100800145,8.0,109.20274828211242,0.0,66.5
2021-11-05,السبيخة,0.0,0.0,28.635999981462952,10.0,101.09600001081823,0.0,126.0
2021-11-05,سيدي عمر بوحجلة,0.0,0.0,22.021469411418146,5.0,78.09714288506582,0.0,167.5
2021-11-05,سد سيدي سعد,0.0,0.0,19.566000042855737,26.5,69.83400006219746,0.0,152.0
2021-11-05,القصرين,0.0,0.0,19.29999993503094,14.0,76.55000004813077,0.0,0.0
2021-11-05,فريانة ,0.0,0.0,21.785416735491406,42.0,80.17708333798993,0.0,98.1
2021-11-05,فوسانة,0.0,0.0,20.108510602661898,35.0,57.083073199056,0.0,25.5
2021-11-05,خنقة الزازية,0.0,0.0,15.917999988943336,0.0,67.55200000971558,0.0,55.3
2021-11-05,سبيبة ,0.0,0.0,25.235555455585324,27.5,86.90333330371027,0.0,25.900000000000002
2021-11-05,سبيطلة,0.0,0.0,17.83600006058812,29.5,67.74600008338689,0.0,64.0
2021-11-05,تالة ,0.0,0.0,37.968000009506945,59.5,93.02400002554059,0.0,72.5
2021-11-05,سيدي بوزيد,0.0,0.0,21.465957408255722,70.7,85.8468084798214,0.0,130.3
2021-11-05,سيدي علي بن عون,0.0,0.0,19.72127658794535,21.0,68.49649823705354,0.0,57.0
2021-11-05,بير الحفي,0.0,0.0,19.979999991953374,24.5,71.79159188856885,0.0,42.0
2021-11-05,المكناسي ,0.0,0.0,15.056000000536441,20.0,61.46800007775426,0.0,35.0
2021-11-05,الرقاب ,0.0,0.0,18.955555544959175,14.5,70.55872818849245,0.0,111.5
2021-11-05,جلمة ,0.0,0.0,18.719148917401093,47.0,69.81172262316824,0.0,98.0
2021-11-05,المزونة,0.0,0.0,12.906249983857077,1.0,61.92584222380785,0.0,21.5
2021-11-05,سوسة,0.0,0.0,39.63469390023728,50.5,105.66734688029607,0.0,229.5
2021-11-05,النفيضة,0.0,0.0,40.263265332397154,9.0,105.67694378760395,0.0,105.0
2021-11-05,مساكن ,0.0,0.0,34.61836740374565,14.5,98.71943021688905,0.0,273.5
2021-11-05,سيدي بوعلي ,0.0,0.0,42.78297867768622,6.0,99.31892738912043,0.0,68.5
2021-11-05,الكندار,0.0,0.0,31.704255266392476,9.5,93.94446371658131,0.0,139.0
2021-11-05,المنستير,0.0,0.0,34.68888899270031,52.0,108.07939411674559,0.0,251.0
2021-11-05,المكنين ,0.0,0.0,46.23200009793043,68.0,124.24600017756221,0.0,541.0
2021-11-05,طبلبة,0.0,0.0,47.96399999678134,150.0,122.01799980474976,0.0,404.0
2021-11-05,جــمال,0.0,0.0,44.194000003933915,50.0,120.57493886144184,0.0,395.0
2021-11-05,المهدية,0.0,0.0,39.37400004833937,75.7,114.03200006663802,0.0,238.6
2021-11-05,الشابة,0.0,0.0,40.29565222496572,27.0,109.64748794502682,0.0,355.5
2021-11-05,السواسي,0.0,0.0,22.070833294807624,43.0,76.28876898396692,0.0,245.5
2021-11-05,الـــجم ,0.0,0.0,31.779166597562536,14.0,89.37819144364897,0.0,229.0
2021-11-05,صفاقس,0.0,0.0,21.090000054836274,15.5,74.51399988964201,0.0,92.0
2021-11-05,عقارب,0.0,0.0,17.565999994277952,19.0,65.31828579347963,0.0,136.0
2021-11-05,بير علي بن خليفة,0.0,0.0,14.551999994516374,4.0,62.61000004678963,0.0,83.0
2021-11-05,الغريبة,0.0,0.0,15.628888911339976,11.0,60.15381642996114,0.0,17.5
2021-11-05,قرقنة,0.0,0.0,23.346938775510203,23.0,73.34268707482994,0.0,14.0
2021-11-05,منزل شاكر,0.0,0.0,16.349999984502794,21.0,68.556000058651,0.0,123.0
2021-11-05,الحنشة,0.0,0.0,26.45886526040152,26.5,80.40340274433201,0.0,172.0
2021-11-05,قفصة ,0.0,0.0,17.08600006580353,9.0,40.32799997344614,0.0,17.5
2021-11-05,القطار,0.0,0.0,13.858695639864258,4.0,35.85666041593105,0.0,0.0
2021-11-05,السند,0.0,0.0,16.40000005163576,6.0,51.932608639578454,0.0,56.0
2021-11-05,المنلوي,0.0,0.0,13.82173913101787,0.0,24.737922700811264,0.0,0.0
2021-11-05,الرديف ,0.0,0.0,18.042857154849028,4.0,32.54138537643043,0.0,8.0
2021-11-05,سيدي يعيش,0.0,0.0,14.03913041042245,29.0,70.2150199728992,0.0,121.0
2021-11-05,أم العرائس,0.0,0.0,13.822916609700767,8.5,34.95811186568044,0.0,10.0
2021-11-05,توزر ,0.0,0.0,10.916000046283004,0.0,21.555999969691037,0.0,0.0
2021-11-05,تمغزة,0.0,0.0,14.760000093777974,0.0,23.84814269410143,0.0,28.5
2021-11-05,دقاش,0.0,0.0,11.30888894399007,0.0,17.45647344734286,0.0,1.0
2021-11-05,نفطة ,0.0,0.0,11.968085119064819,0.0,19.037511574026897,0.0,0.0
2021-11-05,قبلي ,0.0,0.0,9.160465135823848,0.0,19.914852039758554,0.0,22.5
2021-11-05,الفوار,0.0,0.0,7.867499973252414,0.0,15.361605730130146,0.0,0.0
2021-11-05,دوز ,0.0,0.0,7.482499976456165,0.0,19.275580707863924,0.0,0.0
2021-11-05,قابس ,0.0,0.0,22.302040843179036,34.0,67.63408131960095,0.0,7.0
2021-11-05,الحامة,0.0,0.0,10.212500013783576,0.0,40.30249991808086,0.0,64.0
2021-11-05,المطوية ,0.0,0.0,20.382051239793114,11.0,54.85897432324977,0.0,5.0
2021-11-05,مطماطة,0.0,0.0,22.157142834395778,6.0,42.35489801477412,0.0,26.0
2021-11-05,مدنين ,0.0,0.0,16.955999945402144,0.0,41.86000026971102,0.0,0.0
2021-11-05,بني خداش,0.0,0.0,21.300000068254594,0.0,38.58292672401522,0.0,46.699999999999996
2021-11-05,بن قردان ,0.0,0.0,26.814285726267467,0.0,48.690350430870595,0.0,18.0
2021-11-05,جرجيس,0.0,0.0,33.3224488680764,0.0,65.27291680483755,0.0,65.5
2021-11-05,جربة حومة السوق,0.0,0.0,29.634000088721514,4.5,71.13269386978784,0.0,27.0
2021-11-05,تطاوين ,0.0,0.0,12.316490513404503,0.0,24.770029206453824,0.0,0.0
2021-11-05,غمراسن,0.0,0.0,14.258139550685883,0.0,23.143652543141414,0.0,6.7
2021-11-05,رمادة ,0.0,0.0,7.592857174397934,0.0,18.67940200514605,0.0,15.4
2021-11-04,جندوبة,0.0,6.2,45.510000077486026,79.30000000000001,86.10600005283956,0.0,53.0
2021-11-04,بوسالم,0.0,1.0,45.78666673815912,74.8,82.54000008718836,0.0,28.4
2021-11-04,غار الدماء,0.0,0.3,46.61428573697197,58.8,78.15102039475221,0.0,36.599999999999994
2021-11-04,عين دراهم,2.0,27.0,202.26000009849665,376.0,252.5999998146295,0.0,228.0
2021-11-04,طبرقة,5.4,17.0,144.5240003156662,238.6,182.31600035309793,0.0,194.6
2021-11-04,سد بوهرتمة,0.0,2.0,89.87111116995413,137.79999999999998,109.84777803129771,0.0,49.400000000000006
2021-11-04,بــاجة,0.0,5.6,64.85624996122594,157.6,109.84413260424532,0.0,65.0
2021-11-04,مجاز الباب,0.0,3.0,40.506521696143814,89.0,87.39999992578574,0.0,34.0
2021-11-04,نفزة ,0.0,7.0,144.63469381934527,220.5,167.09793377537943,0.0,147.0
2021-11-04,سد سيدي سالم,0.0,6.3,43.77916662410523,61.1,87.69339529936474,0.0,37.6
2021-11-04,تبرسق ,0.0,5.0,55.52599993288517,107.0,99.0972653038891,0.0,48.0
2021-11-04,تيبار ,0.0,4.5,56.911999935954796,151.5,102.96738770676207,0.0,41.0
2021-11-04,الكاف ,0.0,0.2,38.328571455971314,66.7,81.40204093544457,0.0,86.0
2021-11-04,سد ملاق,0.0,1.5,28.126530658225633,64.30000000000001,68.93265288733704,0.0,61.0
2021-11-04,ساقية سيدي يوسف,0.0,0.0,46.72222229904599,81.9,86.85333336889741,0.0,45.2
2021-11-04,قلعة سنان,0.0,4.0,37.98444452136754,54.0,82.71111113793322,0.0,43.0
2021-11-04,القصور,0.0,0.0,34.901999956369394,50.5,78.72800001055003,0.0,69.0
2021-11-04,السرس,0.0,1.0,35.78372094381687,75.8,89.28604651467745,0.0,59.900000000000006
2021-11-04,تاجروين,0.0,0.0,35.973784329019196,29.5,81.82247131311028,0.0,58.0
2021-11-04,سليانة,0.0,0.0,35.347999961078166,89.2,92.15199999600647,0.0,78.0
2021-11-04,بوعرادة,0.0,0.0,39.177550981087336,91.0,91.2734694563004,0.0,88.0
2021-11-04,الكريب,0.0,3.5,51.62997443208686,107.0,86.1737245343575,0.0,68.5
2021-11-04,الروحية ,0.0,0.0,24.127500036358832,14.0,77.7042074349595,0.0,54.0
2021-11-04,سعدية برقو,0.0,0.0,49.06530605864768,83.0,118.57942854690003,0.0,75.0
2021-11-04,سد الأخماس,0.0,0.0,35.603528871688816,35.7,97.59030612917667,0.0,83.0
2021-11-04,مكثر,0.0,1.0,41.77199993729591,24.0,106.20599998250601,0.0,52.0
2021-11-04,تونس قرطاج,0.0,0.0,52.775999996215106,99.6,109.88599998280404,0.0,57.0
2021-11-04,تونس المنوبية,0.0,0.0,52.87799990385771,125.6,106.40400010690092,0.0,95.0
2021-11-04,أريانة,0.0,0.0,53.80200001418591,100.0,111.60000005856155,0.0,57.0
2021-11-04,سيدي ثابت,0.0,0.0,52.92553198369261,122.0,94.10981781539215,0.0,84.0
2021-11-04,قلعة الأندلس,0.0,0.0,61.84042559294625,209.0,108.49399969749155,0.0,48.0
2021-11-04,منوبة,0.0,0.0,47.504166692495346,128.5,98.85148810378595,0.0,69.5
2021-11-04,برج العامري,0.0,0.0,42.56734696395543,91.5,95.85004078203623,0.0,61.5
2021-11-04,البطان,0.0,0.0,38.3120000204444,96.0,89.05861231034505,0.0,49.0
2021-11-04,بن عروس ,0.0,0.0,52.25399990543725,95.3,106.09399990826844,0.0,104.1
2021-11-04,برج السدرية,0.0,0.0,57.7812500364768,127.0,103.10610559119205,0.0,78.0
2021-11-04,الخليدية,0.0,0.0,47.944192004632775,65.0,109.89927174876793,0.0,81.0
2021-11-04,نابل,0.0,0.0,50.103755042519495,54.9,102.35975521739952,0.0,90.2
2021-11-04,قليبية ,0.0,0.0,68.15999990403652,180.5,129.37873443273864,0.0,74.0
2021-11-04,قربة ,0.0,0.0,50.851020337975754,73.0,116.02044892998984,0.0,83.5
2021-11-04,منزل بوزلفة,0.0,0.0,63.729999993443485,204.5,117.05400004252792,0.0,71.5
2021-11-04,قرمبالية,0.0,0.0,62.28599998354912,193.2,116.87791841581765,0.0,26.0
2021-11-04,الهوارية ,0.0,1.5,85.34651151923246,267.5,119.05581374501075,0.0,93.5
2021-11-04,الحمامات ,0.0,0.0,55.959999951273204,53.0,117.82800014212731,0.0,79.5
2021-11-04,زغوان,0.0,0.0,48.80612251344993,61.0,112.6222859274976,0.0,37.5
2021-11-04,الفحص ,0.0,0.0,38.387499963243805,62.0,98.06090429357535,0.0,93.0
2021-11-04,سد بئر مشارقة ,0.0,0.0,36.933999831676495,63.5,98.55163247631822,0.0,47.0
2021-11-04,صواف,0.0,0.0,38.07321430737672,47.0,96.44774667006361,0.0,93.5
2021-11-04,الجبيبنة 3 النظور,0.0,0.0,36.20000005796552,19.0,88.82999998167156,0.0,36.5
2021-11-04,بنزرت سيدي أحمد ,0.0,2.4,89.9000001746416,155.60000000000002,155.60000000000002,0.0,0.0
2021-11-04,تينجة,0.0,3.0,84.61224492350405,136.5,109.74285720653677,0.0,47.599999999999994
2021-11-04,راس الجبل,0.0,4.0,86.70869566111462,255.0,116.43751151360067,0.0,74.50999999999999
2021-11-04,العالية,0.0,2.0,68.2760627241615,145.5,90.9680698028937,0.0,65.5
2021-11-04,ماطر,0.0,0.5,67.87600010886788,156.5,110.05000011742116,0.0,105.0
2021-11-04, جومين,0.0,0.0,89.82857149748173,193.0,123.34897964797457,0.0,203.0
2021-11-04,سجنان,0.0,8.0,124.1380000579357,195.0,148.80893872920342,0.0,114.5
2021-11-04,القيروان ,0.0,0.0,26.908000009655943,7.5,92.00800004750492,0.0,0.0
2021-11-04,حفوز,0.0,0.0,22.812195251627664,0.0,103.71463433780319,0.0,188.0
2021-11-04,سد نبهانة,0.0,0.0,26.67317077444821,15.0,79.6780486862834,0.0,183.0
2021-11-04,الوسلاتية,0.0,0.0,30.150000100800145,8.0,107.13399820347776,0.0,66.5
2021-11-04,السبيخة,0.0,0.0,28.635999981462952,10.0,99.71800001248717,0.0,126.0
2021-11-04,سيدي عمر بوحجلة,0.0,0.0,22.021469411418146,5.0,76.8420408442495,0.0,167.5
2021-11-04,سد سيدي سعد,0.0,0.0,19.566000042855737,26.5,69.43400006219746,0.0,152.0
2021-11-04,القصرين,0.0,0.0,19.29999993503094,14.0,75.97000005766752,0.0,0.0
2021-11-04,فريانة ,0.0,0.0,21.785416735491406,42.0,79.10833333277452,0.0,98.1
2021-11-04,فوسانة,0.0,0.0,20.108510602661898,35.0,56.54264766764838,0.0,25.5
2021-11-04,خنقة الزازية,0.0,0.0,15.917999988943336,0.0,67.27400001108649,0.0,55.3
2021-11-04,سبيبة ,0.0,0.0,25.235555455585324,27.5,85.8922221939237,0.0,25.900000000000002
2021-11-04,سبيطلة,0.0,0.0,17.83600006058812,29.5,66.12600008338688,0.0,64.0
2021-11-04,تالة ,0.0,0.0,37.968000009506945,59.5,91.49200004681944,0.0,72.5
2021-11-04,سيدي بوزيد,0.0,0.0,21.465957408255722,70.7,85.35106379491215,0.0,130.3
2021-11-04,سيدي علي بن عون,0.0,0.0,19.72127658794535,21.0,67.25181738598971,0.0,57.0
2021-11-04,بير الحفي,0.0,0.0,19.979999991953374,24.5,70.8955918752174,0.0,42.0
2021-11-04,المكناسي ,0.0,0.0,15.056000000536441,20.0,61.08800007775426,0.0,35.0
2021-11-04,الرقاب ,0.0,0.0,18.955555544959175,14.5,69.76983929960356,0.0,111.5
2021-11-04,جلمة ,0.0,0.0,18.719148917401093,47.0,68.09470135063069,0.0,98.0
2021-11-04,المزونة,0.0,0.0,12.906249983857077,1.0,61.58209222380785,0.0,21.5
2021-11-04,سوسة,0.0,0.0,39.63469390023728,50.5,102.81836728918918,0.0,229.5
2021-11-04,النفيضة,0.0,0.0,40.263265332397154,9.0,103.15449481482406,0.0,105.0
2021-11-04,مساكن ,0.0,0.0,34.61836740374565,14.5,96.68473632376784,0.0,273.5
2021-11-04,سيدي بوعلي ,0.0,0.0,42.78297867768622,6.0,96.38275717825675,0.0,68.5
2021-11-04,الكندار,0.0,0.0,31.704255266392476,9.5,91.95084667907196,0.0,139.0
2021-11-04,المنستير,0.0,0.0,34.68888899270031,52.0,105.78161634744492,0.0,251.0
2021-11-04,المكنين ,0.0,0.0,46.23200009793043,68.0,122.12400017708538,0.0,541.0
2021-11-04,طبلبة,0.0,0.0,47.96399999678134,150.0,120.56599980427292,0.0,404.0
2021-11-04,جــمال,0.0,0.0,44.194000003933915,50.0,117.50493886144184,0.0,395.0
2021-11-04,المهدية,0.0,0.0,39.37400004833937,75.7,110.47800006568434,0.0,238.6
2021-11-04,الشابة,0.0,0.0,40.29565222496572,27.0,108.22574881251883,0.0,355.5
2021-11-04,السواسي,0.0,0.0,22.070833294807624,43.0,75.08043565063359,0.0,245.5
2021-11-04,الـــجم ,0.0,0.0,31.779166597562536,14.0,86.20944145681166,0.0,229.0
2021-11-04,صفاقس,0.0,0.0,21.090000054836274,15.5,74.00199988693,0.0,92.0
2021-11-04,عقارب,0.0,0.0,17.565999994277952,19.0,63.518285793479635,0.0,136.0
2021-11-04,بير علي بن خليفة,0.0,0.0,14.551999994516374,4.0,62.496000045835956,0.0,83.0
2021-11-04,الغريبة,0.0,0.0,15.628888911339976,11.0,60.15381642996114,0.0,17.5
2021-11-04,قرقنة,0.0,0.0,23.346938775510203,23.0,72.81207482993199,0.0,14.0
2021-11-04,منزل شاكر,0.0,0.0,16.349999984502794,21.0,67.92600007772448,0.0,123.0
2021-11-04,الحنشة,0.0,0.0,26.45886526040152,26.5,78.83957295709797,0.0,172.0
2021-11-04,قفصة ,0.0,0.0,17.08600006580353,9.0,39.579999965578324,0.0,17.5
2021-11-04,القطار,0.0,0.0,13.858695639864258,4.0,35.01970389419192,0.0,0.0
2021-11-04,السند,0.0,0.0,16.40000005163576,6.0,51.83043472549837,0.0,56.0
2021-11-04,المنلوي,0.0,0.0,13.82173913101787,0.0,23.227053135593874,0.0,0.0
2021-11-04,الرديف ,0.0,0.0,18.042857154849028,4.0,31.85090918595424,0.0,8.0
2021-11-04,سيدي يعيش,0.0,0.0,14.03913041042245,29.0,69.69328084246442,0.0,121.0
2021-11-04,أم العرائس,0.0,0.0,13.822916609700767,8.5,34.312278522413,0.0,10.0
2021-11-04,توزر ,0.0,0.0,10.916000046283004,0.0,21.25799997732043,0.0,0.0
2021-11-04,تمغزة,0.0,0.0,14.760000093777974,0.0,23.681476027434762,0.0,28.5
2021-11-04,دقاش,0.0,0.0,11.30888894399007,0.0,17.029806784914744,0.0,1.0
2021-11-04,نفطة ,0.0,0.0,11.968085119064819,0.0,18.40346901677722,0.0,0.0
2021-11-04,قبلي ,0.0,0.0,9.160465135823848,0.0,19.8288055277148,0.0,22.5
2021-11-04,الفوار,0.0,0.0,7.867499973252414,0.0,15.116605731322238,0.0,0.0
2021-11-04,دوز ,0.0,0.0,7.482499976456165,0.0,19.025580707863924,0.0,0.0
2021-11-04,قابس ,0.0,0.0,22.302040843179036,34.0,67.14428540488287,0.0,7.0
2021-11-04,الحامة,0.0,0.0,10.212500013783576,0.0,38.65249993000179,0.0,64.0
2021-11-04,المطوية ,0.0,0.0,20.382051239793114,11.0,54.23333330127672,0.0,5.0
2021-11-04,مطماطة,0.0,0.0,22.157142834395778,6.0,41.98755107599861,0.0,26.0
2021-11-04,مدنين ,0.0,0.0,16.955999945402144,0.0,40.34000029444695,0.0,0.0
2021-11-04,بني خداش,0.0,0.0,21.300000068254594,0.0,37.25609743449747,0.0,46.699999999999996
2021-11-04,بن قردان ,0.0,0.0,26.814285726267467,0.0,48.28626879919067,0.0,18.0
2021-11-04,جرجيس,0.0,0.0,33.3224488680764,0.0,64.77495762651634,0.0,65.5
2021-11-04,جربة حومة السوق,0.0,0.0,29.634000088721514,4.5,70.56269387455622,0.0,27.0
2021-11-04,تطاوين ,0.0,0.0,12.316490513404503,0.0,24.297301929053006,0.0,0.0
2021-11-04,غمراسن,0.0,0.0,14.258139550685883,0.0,22.99016416772162,0.0,6.7
2021-11-04,رمادة ,0.0,0.0,7.592857174397934,0.0,18.0936877188641,0.0,15.4
2021-11-03,جندوبة,0.0,6.2,45.510000077486026,79.30000000000001,83.96400002956395,0.0,53.0
2021-11-03,بوسالم,0.0,1.0,45.78666673815912,74.8,80.70000009222164,0.0,28.4
2021-11-03,غار الدماء,0.0,0.3,46.61428573697197,58.8,76.37346936412611,0.0,36.599999999999994
2021-11-03,عين دراهم,1.0,25.0,202.26000009849665,374.0,246.37799993187184,0.0,228.0
2021-11-03,طبرقة,0.0,11.6,144.5240003156662,233.2,178.52600033670666,0.0,194.6
2021-11-03,سد بوهرتمة,0.0,2.0,89.87111116995413,137.79999999999998,105.81666696840013,0.0,49.400000000000006
2021-11-03,بــاجة,0.0,5.6,64.85624996122594,157.6,107.92121594881661,0.0,65.0
2021-11-03,مجاز الباب,0.0,3.0,40.506521696143814,89.0,83.99130431611252,0.0,34.0
2021-11-03,نفزة ,0.0,7.0,144.63469381934527,220.5,162.09181132250728,0.0,147.0
2021-11-03,سد سيدي سالم,0.0,6.3,43.77916662410523,61.1,82.6642286356783,0.0,37.6
2021-11-03,تبرسق ,0.0,5.0,55.52599993288517,107.0,96.38526531056482,0.0,48.0
2021-11-03,تيبار ,0.0,4.5,56.911999935954796,151.5,100.50738771868299,0.0,41.0
2021-11-03,الكاف ,0.0,0.2,38.328571455971314,66.7,78.43469404459607,0.0,86.0
2021-11-03,سد ملاق,0.0,1.5,28.126530658225633,64.30000000000001,66.04489780354254,0.0,61.0
2021-11-03,ساقية سيدي يوسف,0.0,0.0,46.72222229904599,81.9,83.23999996880687,0.0,45.2
2021-11-03,قلعة سنان,0.0,4.0,37.98444452136754,54.0,79.36444442040391,0.0,43.0
2021-11-03,القصور,0.0,0.0,34.901999956369394,50.5,77.2780000010133,0.0,69.0
2021-11-03,السرس,0.0,1.0,35.78372094381687,75.8,84.8069767383642,0.0,59.900000000000006
2021-11-03,تاجروين,0.0,0.0,35.973784329019196,29.5,78.40386662867978,0.0,58.0
2021-11-03,سليانة,0.0,0.0,35.347999961078166,89.2,88.53200001507996,0.0,78.0
2021-11-03,بوعرادة,0.0,0.0,39.177550981087336,91.0,87.90816334163652,0.0,88.0
2021-11-03,الكريب,0.0,3.5,51.62997443208686,107.0,83.30637760044768,0.0,68.5
2021-11-03,الروحية ,0.0,0.0,24.127500036358832,14.0,76.35170741350183,0.0,54.0
2021-11-03,سعدية برقو,0.0,0.0,49.06530605864768,83.0,115.98146937241054,0.0,75.0
2021-11-03,سد الأخماس,0.0,0.0,35.603528871688816,35.7,96.11887754236037,0.0,83.0
2021-11-03,مكثر,0.0,1.0,41.77199993729591,24.0,103.06800001397727,0.0,52.0
2021-11-03,تونس قرطاج,0.0,0.0,52.775999996215106,99.6,106.89400003299114,0.0,57.0
2021-11-03,تونس المنوبية,0.0,0.0,52.87799990385771,125.6,103.39400012135505,0.0,95.0
2021-11-03,أريانة,0.0,0.0,53.80200001418591,100.0,108.1640001042187,0.0,57.0
2021-11-03,سيدي ثابت,0.0,0.0,52.92553198369261,122.0,91.18215824295315,0.0,84.0
2021-11-03,قلعة الأندلس,0.0,0.0,61.84042559294625,209.0,104.51953157028146,0.0,48.0
2021-11-03,منوبة,0.0,0.0,47.504166692495346,128.5,93.48898808441444,0.0,69.5
2021-11-03,برج العامري,0.0,0.0,42.56734696395543,91.5,92.72555098806414,0.0,61.5
2021-11-03,البطان,0.0,0.0,38.3120000204444,96.0,85.85661231463659,0.0,49.0
2021-11-03,بن عروس ,0.0,0.0,52.25399990543725,95.3,102.22399992257355,0.0,104.1
2021-11-03,برج السدرية,0.0,0.0,57.7812500364768,127.0,100.23589279784183,0.0,78.0
2021-11-03,الخليدية,0.0,0.0,47.944192004632775,65.0,105.01518082531771,0.0,81.0
2021-11-03,نابل,0.0,0.0,50.103755042519495,54.9,99.32175521355502,0.0,90.2
2021-11-03,قليبية ,0.0,0.0,68.15999990403652,180.5,126.36473440928422,0.0,74.0
2021-11-03,قربة ,0.0,0.0,50.851020337975754,73.0,113.93677546254835,0.0,83.5
2021-11-03,منزل بوزلفة,0.0,0.0,63.729999993443485,204.5,114.04000002726913,0.0,71.5
2021-11-03,قرمبالية,0.0,0.0,62.28599998354912,193.2,113.07191841855946,0.0,26.0
2021-11-03,الهوارية ,0.0,1.5,85.34651151923246,267.5,117.65116259317068,0.0,93.5
2021-11-03,الحمامات ,0.0,0.0,55.959999951273204,53.0,113.73800008103255,0.0,79.5
2021-11-03,زغوان,0.0,0.0,48.80612251344993,61.0,108.12636754166105,0.0,37.5
2021-11-03,الفحص ,0.0,0.0,38.387499963243805,62.0,95.26298764280325,0.0,93.0
2021-11-03,سد بئر مشارقة ,0.0,0.0,36.933999831676495,63.5,95.50563253791962,0.0,47.0
2021-11-03,صواف,0.0,0.0,38.07321430737672,47.0,93.2742772823085,0.0,93.5
2021-11-03,الجبيبنة 3 النظور,0.0,0.0,36.20000005796552,19.0,87.21999996736645,0.0,36.5
2021-11-03,بنزرت سيدي أحمد ,0.0,2.4,89.9000001746416,155.60000000000002,155.60000000000002,0.0,0.0
2021-11-03,تينجة,0.0,3.0,84.61224492350405,136.5,106.391836810781,0.0,47.599999999999994
2021-11-03,راس الجبل,0.0,4.0,86.70869566111462,255.0,113.39403325791412,0.0,74.50999999999999
2021-11-03,العالية,0.0,2.0,68.2760627241615,145.5,87.97011064646806,0.0,65.5
2021-11-03,ماطر,0.0,0.5,67.87600010886788,156.5,107.55400011450054,0.0,105.0
2021-11-03, جومين,0.0,0.0,89.82857149748173,193.0,118.3244898754115,0.0,203.0
2021-11-03,سجنان,0.0,8.0,124.1380000579357,195.0,144.6769387263424,0.0,114.5
2021-11-03,القيروان ,0.0,0.0,26.908000009655943,7.5,90.97400006219746,0.0,0.0
2021-11-03,حفوز,0.0,0.0,22.812195251627664,0.0,100.61951237807911,0.0,188.0
2021-11-03,سد نبهانة,0.0,0.0,26.67317077444821,15.0,76.39756080580922,0.0,183.0
2021-11-03,الوسلاتية,0.0,0.0,30.150000100800145,8.0,105.86941486464963,0.0,66.5
2021-11-03,السبيخة,0.0,0.0,28.635999981462952,10.0,98.29400001272559,0.0,126.0
2021-11-03,سيدي عمر بوحجلة,0.0,0.0,22.021469411418146,5.0,75.05204084782578,0.0,167.5
2021-11-03,سد سيدي سعد,0.0,0.0,19.566000042855737,26.5,68.47000006124378,0.0,152.0
2021-11-03,القصرين,0.0,0.0,19.29999993503094,14.0,75.0480000470579,0.0,0.0
2021-11-03,فريانة ,0.0,0.0,21.785416735491406,42.0,77.4875000103687,0.0,98.1
2021-11-03,فوسانة,0.0,0.0,20.108510602661898,35.0,55.238392359659464,0.0,25.5
2021-11-03,خنقة الزازية,0.0,0.0,15.917999988943336,0.0,66.02000000894071,0.0,55.3
2021-11-03,سبيبة ,0.0,0.0,25.235555455585324,27.5,84.11888885767637,0.0,25.900000000000002
2021-11-03,سبيطلة,0.0,0.0,17.83600006058812,29.5,65.23400008052586,0.0,64.0
2021-11-03,تالة ,0.0,0.0,37.968000009506945,59.5,89.36000007107853,0.0,72.5
2021-11-03,سيدي بوزيد,0.0,0.0,21.465957408255722,70.7,82.6382978805836,0.0,130.3
2021-11-03,سيدي علي بن عون,0.0,0.0,19.72127658794535,21.0,66.45820036065493,0.0,57.0
2021-11-03,بير الحفي,0.0,0.0,19.979999991953374,24.5,68.8435918866615,0.0,42.0
2021-11-03,المكناسي ,0.0,0.0,15.056000000536441,20.0,59.77600007131696,0.0,35.0
2021-11-03,الرقاب ,0.0,0.0,18.955555544959175,14.5,68.06983929960356,0.0,111.5
2021-11-03,جلمة ,0.0,0.0,18.719148917401093,47.0,66.80959497576833,0.0,98.0
2021-11-03,المزونة,0.0,0.0,12.906249983857077,1.0,60.792508888487696,0.0,21.5
2021-11-03,سوسة,0.0,0.0,39.63469390023728,50.5,100.44897952919105,0.0,229.5
2021-11-03,النفيضة,0.0,0.0,40.263265332397154,9.0,101.99939277108832,0.0,105.0
2021-11-03,مساكن ,0.0,0.0,34.61836740374565,14.5,95.07249140634592,0.0,273.5
2021-11-03,سيدي بوعلي ,0.0,0.0,42.78297867768622,6.0,94.06573592594673,0.0,68.5
2021-11-03,الكندار,0.0,0.0,31.704255266392476,9.5,88.01680413399684,0.0,139.0
